alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer10218"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer10218 = ""MD5"" @ line 1)",True,com/google/android/gms/internal/consent_sdk/zzcn.java,com.hafeziquran.islamicapp,63,500k-1M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer13534"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer13534 = ""SHA-1"" @ line 89)",True,com/firebase/client/utilities/Utilities.java,com.hafeziquran.islamicapp,63,500k-1M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer2165"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2165 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzcbg.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
First parameter was not properly generated as generatedPubkey,False,com/hardgrnd/lineup11/inapp/Security.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,developer_written,not_applicable
"Constraint ""algorithm in {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer10694"" with value ""SHA1withRSA"" should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA} (extracted @ varReplacer10694 = ""SHA1withRSA"" @ line 109)",True,com/hardgrnd/lineup11/inapp/Security.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as speccedKey,True,com/hardgrnd/lineup11/inapp/Security.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as preparedKeyMaterial,True,com/hardgrnd/lineup11/inapp/Security.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,developer_written,not_applicable
Return value was not properly generated as generatedPubkey,False,com/hardgrnd/lineup11/inapp/Security.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,developer_written,not_applicable
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r6 is violated due to the following reason:\n|- First parameter ""$r0"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4150 = ""MD5"" @ line 3)",True,com/google/android/gms/internal/ads/zzcbg.java,com.hardgrnd.lineup11,122,>5M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer1306"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer1306 = ""MD5"" @ line 151)",True,com/google/android/gms/internal/ads/zzbat.java,com.hblackcat.mob_android_finder,16,>5M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer2147"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2147 = ""MD5"" @ line 56)",True,com/google/android/gms/internal/ads/zzbat.java,com.hblackcat.mob_android_finder,16,>5M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer17584"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer17584 = ""MD5"" @ line 56)",True,com/google/android/gms/internal/ads/zzbbg.java,com.horairesprierefrance.frenchprayertimes,18,1k-5k,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer15939"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer15939 = ""MD5"" @ line 151)",True,com/google/android/gms/internal/ads/zzbbg.java,com.horairesprierefrance.frenchprayertimes,18,1k-5k,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer2211"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2211 = ""MD5"" @ line 1)",True,com/google/android/gms/internal/ads/zzcis.java,com.ideabuilderapp.banglawordbook,8,500k-1M,CogniCrypt,Utilities,Guava
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer585"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer585 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzcis.java,com.ideabuilderapp.banglawordbook,8,500k-1M,CogniCrypt,Utilities,Guava
First parameter was not properly generated as generatedKeyManagers,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,True,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,True,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,True,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer7495"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer7495 = ""MD5"" @ line 4)",True,com/facebook/appevents/AppEvent$Companion.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,SocialMedia,Facebook-App-Links
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""$r0"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer12708 = ""MD5"" @ line 26)",True,com/google/android/gms/ads/internal/util/client/zzf.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,Utilities,Gson
Third parameter was not properly generated as randomized,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,g3/j.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer4565"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer4565 = ""TLS"" @ line 2)",True,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer15978"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer15978 = ""SHA1"" @ line 28)",True,com/facebook/internal/security/CertificateUtil.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,SocialMedia,Facebook-App-Links
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r4 is violated due to the following reason:\n|- First parameter ""$r3"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer16338 = ""MD5"" @ line 9)\n|- First parameter ""$r3"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer7181 = ""SHA-1"" @ line 2)",True,com/facebook/internal/Utility.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,SocialMedia,Facebook-App-Links
Third parameter was not properly generated as randomized,False,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,True,g3/k.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer4563"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer4563 = ""TLS"" @ line 2)",True,g3/e.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,True,g3/e.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,g3/e.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,g3/e.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer4569"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer4569 = ""TLS"" @ line 2)",True,g3/d.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer11921"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer11921 = ""MD5"" @ line 45)",True,com/google/android/gms/ads/internal/util/client/zzf.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,Utilities,Gson
First parameter was not properly generated as generatedKeyStore,False,g3/d.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer16013"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer16013 = ""MD5"" @ line 14)",True,com/facebook/appevents/internal/HashUtils.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,SocialMedia,Facebook-App-Links
First parameter was not properly generated as generatedKeyStore,False,g3/e.java,com.ihuaj.gamecc.global,143,1M-5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}"" on object $r8 is violated due to the following reason:\n|- First parameter ""varReplacer17786"" with value ""SHA1withRSA"" should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA} (extracted @ varReplacer17786 = ""SHA1withRSA"" @ line 78)",True,com/infinityapps/gps/location/navigation/route/maps/purchase/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer8564"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer8564 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzbyt.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r6 is violated due to the following reason:\n|- First parameter ""$r0"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer10385 = ""MD5"" @ line 3)",True,com/google/android/gms/internal/ads/zzbyt.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
First parameter was not properly generated as generatedPubkey,True,com/infinityapps/gps/location/navigation/route/maps/utils/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer17681"" with value ""SHA1withRSA"" should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA} (extracted @ varReplacer17681 = ""SHA1withRSA"" @ line 96)",True,com/infinityapps/gps/location/navigation/route/maps/utils/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as speccedKey,True,com/infinityapps/gps/location/navigation/route/maps/utils/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
Return value was not properly generated as generatedPubkey,True,com/infinityapps/gps/location/navigation/route/maps/utils/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer7845"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer7845 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as preparedKeyMaterial,True,com/infinityapps/gps/location/navigation/route/maps/utils/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedPubkey,True,com/infinityapps/gps/location/navigation/route/maps/purchase/Security.java,com.infinityapps.gps.location.navigation.route.maps,40,500k-1M,CogniCrypt,developer_written,not_applicable
